,date_local,county_code,site_number,parameter,sample_duration,pollutant_standard,validity_indicator,arithmetic_mean,first_max_value,aqi,local_site_name,state
27025,2/12/2020,117,3001,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.039307999999999996,0.042,39.0,WILLIAMSON,New York
27029,2/11/2020,117,3001,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.035352999999999996,0.038,35.0,WILLIAMSON,New York
27033,2/10/2020,117,3001,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.021824,0.027999999999999997,26.0,WILLIAMSON,New York
27037,2/9/2020,117,3001,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.036462,0.039,36.0,WILLIAMSON,New York
27041,2/8/2020,117,3001,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.033353,0.038,35.0,WILLIAMSON,New York
27045,2/7/2020,117,3001,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.036470999999999996,0.039,36.0,WILLIAMSON,New York
27049,2/6/2020,117,3001,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.026231,0.027999999999999997,26.0,WILLIAMSON,New York
27053,2/5/2020,117,3001,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031588,0.033,31.0,WILLIAMSON,New York
27057,2/4/2020,117,3001,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.032882,0.036000000000000004,33.0,WILLIAMSON,New York
27061,2/3/2020,117,3001,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.029845999999999998,0.034,31.0,WILLIAMSON,New York
27063,2/2/2020,117,3001,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.024647,0.03,28.0,WILLIAMSON,New York
27064,2/1/2020,117,3001,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.026882,0.027999999999999997,26.0,WILLIAMSON,New York
27074,11/29/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.023385,0.028999999999999998,27.0,MILLBROOK,New York
27078,11/28/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.017294,0.026000000000000002,24.0,MILLBROOK,New York
27082,11/27/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.014385,0.019,18.0,MILLBROOK,New York
27086,11/26/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.018118000000000002,0.023,21.0,MILLBROOK,New York
27090,11/25/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.021412,0.025,23.0,MILLBROOK,New York
27094,11/24/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.020059,0.027999999999999997,26.0,MILLBROOK,New York
27098,11/23/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.022588,0.027999999999999997,26.0,MILLBROOK,New York
27102,11/22/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.020294,0.025,23.0,MILLBROOK,New York
27106,11/21/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.023528999999999998,0.027000000000000003,25.0,MILLBROOK,New York
27110,11/20/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.022412,0.026000000000000002,24.0,MILLBROOK,New York
27114,11/19/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.023765,0.027000000000000003,25.0,MILLBROOK,New York
27118,11/18/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.026647000000000004,0.034,31.0,MILLBROOK,New York
27122,11/17/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.027353,0.033,31.0,MILLBROOK,New York
27126,11/16/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.027235000000000002,0.032,30.0,MILLBROOK,New York
27130,11/15/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.035059,0.04,37.0,MILLBROOK,New York
27134,11/14/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.021706,0.033,31.0,MILLBROOK,New York
27138,11/13/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.009765000000000001,0.013999999999999999,13.0,MILLBROOK,New York
27142,11/12/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.018882,0.024,22.0,MILLBROOK,New York
27146,11/11/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.018588,0.02,19.0,MILLBROOK,New York
27150,11/10/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.028647000000000002,0.036000000000000004,33.0,MILLBROOK,New York
27154,11/9/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.03,0.043,40.0,MILLBROOK,New York
27158,11/8/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.028647000000000002,0.047,44.0,MILLBROOK,New York
27162,11/7/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031764999999999995,0.049,45.0,MILLBROOK,New York
27166,11/6/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.037294,0.049,45.0,MILLBROOK,New York
27170,11/5/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.036176,0.040999999999999995,38.0,MILLBROOK,New York
27174,11/4/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.026882,0.028999999999999998,27.0,MILLBROOK,New York
27178,11/3/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.023412,0.03,28.0,MILLBROOK,New York
27182,11/2/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031824,0.035,32.0,MILLBROOK,New York
27186,11/1/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.026352999999999998,0.028999999999999998,27.0,MILLBROOK,New York
27190,10/31/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.023235,0.028999999999999998,27.0,MILLBROOK,New York
27194,10/30/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.017412,0.024,22.0,MILLBROOK,New York
27198,10/29/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.023587999999999998,0.026000000000000002,24.0,MILLBROOK,New York
27202,10/28/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.009235,0.017,16.0,MILLBROOK,New York
27206,10/27/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.024824000000000002,0.032,30.0,MILLBROOK,New York
27210,10/26/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.014528999999999999,0.02,19.0,MILLBROOK,New York
27214,10/25/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.021,0.026000000000000002,24.0,MILLBROOK,New York
27218,10/24/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.020529,0.024,22.0,MILLBROOK,New York
27222,10/23/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031231000000000002,0.038,35.0,MILLBROOK,New York
27226,10/22/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.017713999999999997,0.027999999999999997,26.0,MILLBROOK,New York
27230,10/21/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.016118,0.023,21.0,MILLBROOK,New York
27234,10/20/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.012118,0.026000000000000002,24.0,MILLBROOK,New York
27238,10/19/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.029588,0.032,30.0,MILLBROOK,New York
27242,10/18/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.026941000000000003,0.033,31.0,MILLBROOK,New York
27246,10/17/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.016941,0.031,29.0,MILLBROOK,New York
27250,10/16/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.022471,0.025,23.0,MILLBROOK,New York
27254,10/15/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.040647,0.048,44.0,MILLBROOK,New York
27258,10/14/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.020353,0.035,32.0,MILLBROOK,New York
27262,10/13/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.016765000000000002,0.019,18.0,MILLBROOK,New York
27266,10/12/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.022234999999999998,0.024,22.0,MILLBROOK,New York
27270,10/11/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.020059,0.022000000000000002,20.0,MILLBROOK,New York
27274,10/10/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031824,0.039,36.0,MILLBROOK,New York
27278,10/9/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.030941000000000003,0.034,31.0,MILLBROOK,New York
27282,10/8/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.019706,0.03,28.0,MILLBROOK,New York
27286,10/7/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.033824,0.04,37.0,MILLBROOK,New York
27290,10/6/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.037294,0.042,39.0,MILLBROOK,New York
27294,10/5/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.023294,0.031,29.0,MILLBROOK,New York
27298,10/4/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.018529,0.03,28.0,MILLBROOK,New York
27302,10/3/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.014588,0.027000000000000003,25.0,MILLBROOK,New York
27306,10/2/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.015118000000000001,0.028999999999999998,27.0,MILLBROOK,New York
27310,10/1/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.021412,0.035,32.0,MILLBROOK,New York
27314,9/30/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.027471,0.032,30.0,MILLBROOK,New York
27318,9/29/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.021765,0.023,21.0,MILLBROOK,New York
27322,9/28/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.029529000000000003,0.036000000000000004,33.0,MILLBROOK,New York
27326,9/27/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.027587999999999998,0.035,32.0,MILLBROOK,New York
27330,9/26/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.034765,0.043,40.0,MILLBROOK,New York
27334,9/25/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.038294,0.055,51.0,MILLBROOK,New York
27338,9/24/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.027764999999999998,0.045,42.0,MILLBROOK,New York
27342,9/23/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.028294,0.044000000000000004,41.0,MILLBROOK,New York
27346,9/22/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.028588,0.036000000000000004,33.0,MILLBROOK,New York
27350,9/21/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.016765000000000002,0.027999999999999997,26.0,MILLBROOK,New York
27354,9/20/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.017765,0.028999999999999998,27.0,MILLBROOK,New York
27358,9/19/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.018765,0.03,28.0,MILLBROOK,New York
27362,9/18/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.025412,0.031,29.0,MILLBROOK,New York
27366,9/17/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.027412,0.04,37.0,MILLBROOK,New York
27370,9/16/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.025588,0.035,32.0,MILLBROOK,New York
27374,9/15/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.017294,0.025,23.0,MILLBROOK,New York
27378,9/14/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.024118,0.027999999999999997,26.0,MILLBROOK,New York
27382,9/13/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.024706,0.033,31.0,MILLBROOK,New York
27386,9/12/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.021647,0.032,30.0,MILLBROOK,New York
27390,9/11/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.019118,0.03,28.0,MILLBROOK,New York
27394,9/10/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.016588,0.024,22.0,MILLBROOK,New York
27398,9/9/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.026647000000000004,0.046,43.0,MILLBROOK,New York
27402,9/8/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031824,0.046,43.0,MILLBROOK,New York
27406,9/7/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.028999999999999998,0.04,37.0,MILLBROOK,New York
27410,9/6/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.032882,0.039,36.0,MILLBROOK,New York
27414,9/5/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.020647,0.033,31.0,MILLBROOK,New York
27418,9/4/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.018471,0.032,30.0,MILLBROOK,New York
27422,9/3/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.022647,0.028999999999999998,27.0,MILLBROOK,New York
27426,9/2/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.022353,0.026000000000000002,24.0,MILLBROOK,New York
27430,9/1/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.025941000000000002,0.028999999999999998,27.0,MILLBROOK,New York
27434,8/31/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.026118000000000002,0.03,28.0,MILLBROOK,New York
27438,8/30/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.016647,0.027000000000000003,25.0,MILLBROOK,New York
27442,8/29/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.025294,0.028999999999999998,27.0,MILLBROOK,New York
27446,8/28/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.015588,0.03,28.0,MILLBROOK,New York
27450,8/27/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.028176,0.038,35.0,MILLBROOK,New York
27454,8/26/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.021294,0.031,29.0,MILLBROOK,New York
27458,8/25/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.029706,0.04,37.0,MILLBROOK,New York
27462,8/24/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.032293999999999996,0.042,39.0,MILLBROOK,New York
27466,8/23/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.033764999999999996,0.049,45.0,MILLBROOK,New York
27470,8/22/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.023587999999999998,0.043,40.0,MILLBROOK,New York
27474,8/21/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.032706,0.05,46.0,MILLBROOK,New York
27478,8/20/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.018471,0.027999999999999997,26.0,MILLBROOK,New York
27482,8/19/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.015824,0.027000000000000003,25.0,MILLBROOK,New York
27486,8/18/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.018175999999999998,0.031,29.0,MILLBROOK,New York
27490,8/17/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.027294,0.035,32.0,MILLBROOK,New York
27494,8/16/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.009353,0.018000000000000002,17.0,MILLBROOK,New York
27498,8/15/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.020529,0.025,23.0,MILLBROOK,New York
27502,8/14/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.017706,0.028999999999999998,27.0,MILLBROOK,New York
27506,8/13/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.013647,0.025,23.0,MILLBROOK,New York
27510,8/12/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.021643,0.038,35.0,MILLBROOK,New York
27514,8/11/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.046412,0.059000000000000004,64.0,MILLBROOK,New York
27518,8/10/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.034059,0.053,49.0,MILLBROOK,New York
27522,8/9/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.037647,0.051,47.0,MILLBROOK,New York
27526,8/8/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.039706,0.05,46.0,MILLBROOK,New York
27530,8/7/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.022588,0.036000000000000004,33.0,MILLBROOK,New York
27534,8/6/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.026941000000000003,0.04,37.0,MILLBROOK,New York
27538,8/5/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.027999999999999997,0.044000000000000004,41.0,MILLBROOK,New York
27542,8/4/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.017235,0.022000000000000002,20.0,MILLBROOK,New York
27546,8/3/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.033412,0.042,39.0,MILLBROOK,New York
27550,8/2/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.030588,0.033,31.0,MILLBROOK,New York
27554,8/1/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.038647,0.043,40.0,MILLBROOK,New York
27558,7/31/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.025,0.036000000000000004,33.0,MILLBROOK,New York
27562,7/30/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031118,0.047,44.0,MILLBROOK,New York
27566,7/29/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.038941,0.05,46.0,MILLBROOK,New York
27570,7/28/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.024176,0.039,36.0,MILLBROOK,New York
27574,7/27/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.046412,0.051,47.0,MILLBROOK,New York
27578,7/26/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.032764999999999996,0.044000000000000004,41.0,MILLBROOK,New York
27582,7/25/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.028999999999999998,0.044000000000000004,41.0,MILLBROOK,New York
27586,7/24/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.019882,0.032,30.0,MILLBROOK,New York
27590,7/23/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.027999999999999997,0.039,36.0,MILLBROOK,New York
27594,7/22/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.046412,0.064,80.0,MILLBROOK,New York
27598,7/21/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.028765,0.042,39.0,MILLBROOK,New York
27602,7/20/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.027235000000000002,0.040999999999999995,38.0,MILLBROOK,New York
27606,7/19/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.040118,0.057,58.0,MILLBROOK,New York
27610,7/18/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.035352999999999996,0.048,44.0,MILLBROOK,New York
27614,7/17/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.022588,0.036000000000000004,33.0,MILLBROOK,New York
27618,7/16/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.028941,0.035,32.0,MILLBROOK,New York
27622,7/15/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.032588,0.038,35.0,MILLBROOK,New York
27626,7/14/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.017235,0.028999999999999998,27.0,MILLBROOK,New York
27630,7/13/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.030412,0.039,36.0,MILLBROOK,New York
27634,7/12/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.030882,0.033,31.0,MILLBROOK,New York
27638,7/11/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.035176,0.043,40.0,MILLBROOK,New York
27642,7/10/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.018175999999999998,0.021,19.0,MILLBROOK,New York
27646,7/9/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.037176,0.055999999999999994,54.0,MILLBROOK,New York
27650,7/8/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.027824,0.039,36.0,MILLBROOK,New York
27654,7/7/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.033647,0.043,40.0,MILLBROOK,New York
27658,7/6/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.041824,0.048,44.0,MILLBROOK,New York
27662,7/5/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.023353,0.039,36.0,MILLBROOK,New York
27666,7/4/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.023706,0.036000000000000004,33.0,MILLBROOK,New York
27670,7/3/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.015765,0.022000000000000002,20.0,MILLBROOK,New York
27678,7/1/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.024,0.035,32.0,MILLBROOK,New York
27682,6/30/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.026000000000000002,0.04,37.0,MILLBROOK,New York
27686,6/29/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.032175999999999996,0.042,39.0,MILLBROOK,New York
27690,6/28/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.02,0.036000000000000004,33.0,MILLBROOK,New York
27694,6/27/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.021118,0.035,32.0,MILLBROOK,New York
27698,6/26/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.027353,0.048,44.0,MILLBROOK,New York
27702,6/25/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.040529,0.049,45.0,MILLBROOK,New York
27706,6/24/2020,27,7,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031118,0.043,40.0,MILLBROOK,New York
