,date_local,county_code,site_number,parameter,sample_duration,pollutant_standard,validity_indicator,arithmetic_mean,first_max_value,aqi,local_site_name,state
768,2020-06-22,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,-0.029167000000000002,0.2,0.0,ROCHESTER 2,New York
772,2020-06-21,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,-0.0125,0.0,0.0,ROCHESTER 2,New York
776,2020-06-20,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.125,0.8,0.0,ROCHESTER 2,New York
780,2020-06-19,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0041670000000000006,0.1,0.0,ROCHESTER 2,New York
784,2020-06-18,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.075,0.6,0.0,ROCHESTER 2,New York
788,2020-06-17,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.008333,0.1,0.0,ROCHESTER 2,New York
792,2020-06-16,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.008333,0.1,0.0,ROCHESTER 2,New York
796,2020-06-15,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.013636,0.2,0.0,ROCHESTER 2,New York
800,2020-06-14,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.016666999999999998,0.3,0.0,ROCHESTER 2,New York
804,2020-06-13,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,ROCHESTER 2,New York
808,2020-06-12,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.008333,0.1,0.0,ROCHESTER 2,New York
812,2020-06-11,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,-0.025,0.0,0.0,ROCHESTER 2,New York
816,2020-06-10,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0125,0.2,0.0,ROCHESTER 2,New York
820,2020-06-09,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.091667,0.4,0.0,ROCHESTER 2,New York
824,2020-06-08,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.020833,0.1,0.0,ROCHESTER 2,New York
828,2020-06-07,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,ROCHESTER 2,New York
832,2020-06-06,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.095833,1.1,1.0,ROCHESTER 2,New York
836,2020-06-05,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,ROCHESTER 2,New York
840,2020-06-04,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.009524,0.1,0.0,ROCHESTER 2,New York
844,2020-06-03,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.1,0.0,ROCHESTER 2,New York
848,2020-06-02,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.05,0.3,0.0,ROCHESTER 2,New York
852,2020-06-01,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0625,0.4,0.0,ROCHESTER 2,New York
859,2020-05-31,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,ROCHESTER 2,New York
862,2020-05-30,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.1,0.0,ROCHESTER 2,New York
865,2020-05-29,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,-0.008333,0.3,0.0,ROCHESTER 2,New York
868,2020-05-28,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,-0.07083300000000001,0.0,0.0,ROCHESTER 2,New York
872,2020-05-27,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,-0.0041670000000000006,0.1,0.0,ROCHESTER 2,New York
876,2020-05-26,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.12380999999999999,1.0,1.0,ROCHESTER 2,New York
880,2020-05-25,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.025,0.1,0.0,ROCHESTER 2,New York
884,2020-05-24,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0041670000000000006,0.1,0.0,ROCHESTER 2,New York
888,2020-05-23,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.045833,0.2,0.0,ROCHESTER 2,New York
892,2020-05-22,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0625,1.1,1.0,ROCHESTER 2,New York
896,2020-05-21,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.05416699999999999,0.2,0.0,ROCHESTER 2,New York
900,2020-05-20,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.008333,0.1,0.0,ROCHESTER 2,New York
904,2020-05-19,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0041670000000000006,0.1,0.0,ROCHESTER 2,New York
908,2020-05-18,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,ROCHESTER 2,New York
912,2020-05-17,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,ROCHESTER 2,New York
916,2020-05-16,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,ROCHESTER 2,New York
920,2020-05-15,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,ROCHESTER 2,New York
924,2020-05-14,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.120833,0.3,0.0,ROCHESTER 2,New York
928,2020-05-13,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.10909100000000001,0.3,0.0,ROCHESTER 2,New York
929,2020-05-12,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.033333,0.4,0.0,ROCHESTER 2,New York
931,2020-05-11,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,ROCHESTER 2,New York
940,2020-05-10,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.10416700000000001,0.4,0.0,ROCHESTER 2,New York
944,2020-05-09,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.041667,0.4,0.0,ROCHESTER 2,New York
948,2020-05-08,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.016666999999999998,0.1,0.0,ROCHESTER 2,New York
952,2020-05-07,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0875,0.6,0.0,ROCHESTER 2,New York
956,2020-05-06,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.025,0.1,0.0,ROCHESTER 2,New York
960,2020-05-05,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.020833,0.3,0.0,ROCHESTER 2,New York
964,2020-05-04,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.042857,0.4,0.0,ROCHESTER 2,New York
968,2020-05-03,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.1375,0.4,0.0,ROCHESTER 2,New York
972,2020-05-02,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.033333,0.2,0.0,ROCHESTER 2,New York
976,2020-05-01,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,ROCHESTER 2,New York
980,2020-04-30,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,ROCHESTER 2,New York
984,2020-04-29,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.047619,0.3,0.0,ROCHESTER 2,New York
988,2020-04-28,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.016666999999999998,0.1,0.0,ROCHESTER 2,New York
992,2020-04-27,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.020833,0.1,0.0,ROCHESTER 2,New York
996,2020-04-26,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,ROCHESTER 2,New York
1000,2020-04-25,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0125,0.1,0.0,ROCHESTER 2,New York
1004,2020-04-24,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.07083300000000001,0.3,0.0,ROCHESTER 2,New York
1008,2020-04-23,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.05416699999999999,0.2,0.0,ROCHESTER 2,New York
1012,2020-04-22,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,ROCHESTER 2,New York
1019,2020-04-21,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,ROCHESTER 2,New York
1022,2020-04-20,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,ROCHESTER 2,New York
1025,2020-04-19,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.016666999999999998,0.2,0.0,ROCHESTER 2,New York
1028,2020-04-18,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0041670000000000006,0.1,0.0,ROCHESTER 2,New York
1032,2020-04-17,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,ROCHESTER 2,New York
1039,2020-04-15,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.166667,0.4,0.0,ROCHESTER 2,New York
1043,2020-04-14,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.129167,0.2,0.0,ROCHESTER 2,New York
1044,2020-04-13,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.04,0.2,0.0,ROCHESTER 2,New York
1046,2020-04-12,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.225,0.4,0.0,ROCHESTER 2,New York
1055,2020-04-11,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.175,0.3,0.0,ROCHESTER 2,New York
1059,2020-04-10,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.06666699999999999,0.2,0.0,ROCHESTER 2,New York
1063,2020-04-09,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0125,0.1,0.0,ROCHESTER 2,New York
1067,2020-04-08,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.045833,0.1,0.0,ROCHESTER 2,New York
1071,2020-04-07,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.145833,0.3,0.0,ROCHESTER 2,New York
1075,2020-04-06,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.15,0.4,0.0,ROCHESTER 2,New York
1079,2020-04-05,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.10416700000000001,0.4,0.0,ROCHESTER 2,New York
1088,2020-03-10,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.3,1.3,1.0,ROCHESTER 2,New York
1090,2020-04-04,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.091667,0.1,0.0,ROCHESTER 2,New York
1092,2020-04-03,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.078261,0.1,0.0,ROCHESTER 2,New York
1094,2020-04-02,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.18695699999999998,0.7,0.0,ROCHESTER 2,New York
1096,2020-04-01,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.161905,0.3,0.0,ROCHESTER 2,New York
1100,2020-03-31,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.06666699999999999,0.2,0.0,ROCHESTER 2,New York
1104,2020-03-30,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.045833,0.1,0.0,ROCHESTER 2,New York
1108,2020-03-29,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.075,0.2,0.0,ROCHESTER 2,New York
1112,2020-03-28,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.1875,0.4,0.0,ROCHESTER 2,New York
1116,2020-03-27,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.108333,0.2,0.0,ROCHESTER 2,New York
1120,2020-03-26,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.191667,0.4,0.0,ROCHESTER 2,New York
1124,2020-03-25,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.166667,0.3,0.0,ROCHESTER 2,New York
1128,2020-03-24,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.1125,0.3,0.0,ROCHESTER 2,New York
1132,2020-03-23,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.125,0.3,0.0,ROCHESTER 2,New York
1136,2020-03-22,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.216667,0.4,0.0,ROCHESTER 2,New York
1140,2020-03-21,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.14166700000000002,0.2,0.0,ROCHESTER 2,New York
1144,2020-03-20,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.079167,0.2,0.0,ROCHESTER 2,New York
1148,2020-03-19,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.125,0.3,0.0,ROCHESTER 2,New York
1152,2020-03-18,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.229167,0.5,0.0,ROCHESTER 2,New York
1156,2020-03-17,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.17083299999999998,0.3,0.0,ROCHESTER 2,New York
1160,2020-03-16,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.229167,0.4,0.0,ROCHESTER 2,New York
1164,2020-03-15,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.23333299999999998,0.6,0.0,ROCHESTER 2,New York
1168,2020-03-14,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2,0.7,0.0,ROCHESTER 2,New York
1172,2020-03-13,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.125,0.2,0.0,ROCHESTER 2,New York
1176,2020-03-12,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.19583299999999998,0.3,0.0,ROCHESTER 2,New York
1180,2020-03-11,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2,0.6,0.0,ROCHESTER 2,New York
1187,2020-03-09,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.4375,0.5,0.0,ROCHESTER 2,New York
1191,2020-03-08,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.345833,0.6,0.0,ROCHESTER 2,New York
1195,2020-03-07,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.270833,1.4,1.0,ROCHESTER 2,New York
1199,2020-03-06,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.208333,0.4,0.0,ROCHESTER 2,New York
1203,2020-03-05,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.166667,0.4,0.0,ROCHESTER 2,New York
1207,2020-03-04,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.14166700000000002,0.3,0.0,ROCHESTER 2,New York
1211,2020-03-03,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.228571,0.5,0.0,ROCHESTER 2,New York
1215,2020-03-02,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.429167,0.9,0.0,ROCHESTER 2,New York
1219,2020-03-01,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.4125,0.7,0.0,ROCHESTER 2,New York
1226,2020-02-29,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.358333,0.9,0.0,ROCHESTER 2,New York
1229,2020-02-28,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.183333,0.3,0.0,ROCHESTER 2,New York
1232,2020-02-27,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.17916700000000002,0.5,0.0,ROCHESTER 2,New York
1235,2020-02-26,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.125,0.2,0.0,ROCHESTER 2,New York
1239,2020-02-25,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.216667,0.5,0.0,ROCHESTER 2,New York
1243,2020-02-24,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.53,1.0,1.0,ROCHESTER 2,New York
1247,2020-02-23,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.5125,0.8,0.0,ROCHESTER 2,New York
1251,2020-02-22,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.3375,0.5,0.0,ROCHESTER 2,New York
1255,2020-02-21,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.329167,0.6,0.0,ROCHESTER 2,New York
1259,2020-02-20,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.275,0.7,0.0,ROCHESTER 2,New York
1263,2020-02-19,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.236364,0.7,0.0,ROCHESTER 2,New York
1267,2020-02-18,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.225,0.5,0.0,ROCHESTER 2,New York
1271,2020-02-17,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.19583299999999998,0.3,0.0,ROCHESTER 2,New York
1275,2020-02-16,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.3125,0.8,0.0,ROCHESTER 2,New York
1279,2020-02-15,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.408333,0.8,0.0,ROCHESTER 2,New York
1283,2020-02-14,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.245833,0.4,0.0,ROCHESTER 2,New York
1287,2020-02-13,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.130435,0.3,0.0,ROCHESTER 2,New York
1288,2020-02-12,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.219048,0.3,0.0,ROCHESTER 2,New York
1290,2020-02-11,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.309091,0.8,0.0,ROCHESTER 2,New York
1299,2020-02-10,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.25416700000000003,0.4,0.0,ROCHESTER 2,New York
1303,2020-02-09,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.295833,0.4,0.0,ROCHESTER 2,New York
1307,2020-02-08,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2625,0.9,0.0,ROCHESTER 2,New York
1311,2020-02-07,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.108333,0.2,0.0,ROCHESTER 2,New York
1315,2020-02-06,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.116667,0.2,0.0,ROCHESTER 2,New York
1319,2020-02-05,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.17083299999999998,0.4,0.0,ROCHESTER 2,New York
1323,2020-02-04,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2625,0.6,0.0,ROCHESTER 2,New York
1327,2020-02-03,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2625,0.6,0.0,ROCHESTER 2,New York
1331,2020-02-02,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.129167,0.3,0.0,ROCHESTER 2,New York
1335,2020-02-01,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.245833,0.4,0.0,ROCHESTER 2,New York
1339,2020-01-31,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.245833,0.4,0.0,ROCHESTER 2,New York
1343,2020-01-30,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.3625,0.7,0.0,ROCHESTER 2,New York
1347,2020-01-29,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.180952,0.3,0.0,ROCHESTER 2,New York
1351,2020-01-28,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2,0.4,0.0,ROCHESTER 2,New York
1355,2020-01-27,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.183333,0.5,0.0,ROCHESTER 2,New York
1359,2020-01-26,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.125,0.2,0.0,ROCHESTER 2,New York
1363,2020-01-25,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2125,0.4,0.0,ROCHESTER 2,New York
1367,2020-01-24,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.5875,0.8,0.0,ROCHESTER 2,New York
1371,2020-01-23,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,1.017391,1.8,1.0,ROCHESTER 2,New York
1375,2020-01-22,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.4,0.7,0.0,ROCHESTER 2,New York
1382,2020-01-21,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.354167,0.6,0.0,ROCHESTER 2,New York
1385,2020-01-20,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.283333,0.7,0.0,ROCHESTER 2,New York
1388,2020-01-19,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.1875,0.4,0.0,ROCHESTER 2,New York
1391,2020-01-18,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.1875,0.3,0.0,ROCHESTER 2,New York
1395,2020-01-17,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.1625,0.2,0.0,ROCHESTER 2,New York
1399,2020-01-16,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.158333,0.4,0.0,ROCHESTER 2,New York
1404,2020-01-14,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.26818200000000003,0.5,0.0,ROCHESTER 2,New York
1406,2020-01-15,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.208333,0.6,0.0,ROCHESTER 2,New York
1411,2020-01-13,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.220833,0.5,0.0,ROCHESTER 2,New York
1415,2020-01-12,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.075,0.2,0.0,ROCHESTER 2,New York
1419,2020-01-11,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.06666699999999999,0.1,0.0,ROCHESTER 2,New York
1423,2020-01-10,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.279167,0.5,0.0,ROCHESTER 2,New York
1427,2020-01-09,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.229167,0.3,0.0,ROCHESTER 2,New York
1431,2020-01-08,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.166667,0.4,0.0,ROCHESTER 2,New York
1435,2020-01-07,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.31666700000000003,0.6,0.0,ROCHESTER 2,New York
1439,2020-01-06,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.125,0.2,0.0,ROCHESTER 2,New York
1443,2020-01-05,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.158333,0.3,0.0,ROCHESTER 2,New York
1452,2020-01-04,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.108333,0.2,0.0,ROCHESTER 2,New York
1454,2020-01-03,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.342857,0.7,0.0,ROCHESTER 2,New York
1456,2020-01-02,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.304167,0.4,0.0,ROCHESTER 2,New York
1458,2020-01-01,55,1007,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.158333,0.3,0.0,ROCHESTER 2,New York
1829,2020-12-31,29,5,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.575,3.1,4.0,BUFFALO,New York
1833,2020-12-30,29,5,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.282609,0.7,0.0,BUFFALO,New York
1837,2020-12-29,29,5,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2125,0.7,0.0,BUFFALO,New York
1841,2020-12-28,29,5,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.3875,0.9,0.0,BUFFALO,New York
1845,2020-12-27,29,5,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.395833,0.7,0.0,BUFFALO,New York
1849,2020-12-26,29,5,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.216667,1.5,1.0,BUFFALO,New York
1853,2020-12-25,29,5,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.1,0.4,0.0,BUFFALO,New York
1857,2020-12-24,29,5,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.083333,0.2,0.0,BUFFALO,New York
1861,2020-12-23,29,5,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.3,0.7,0.0,BUFFALO,New York
1865,2020-12-22,29,5,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.165217,0.9,0.0,BUFFALO,New York
1869,2020-12-21,29,5,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.161905,0.7,0.0,BUFFALO,New York
1873,2020-12-20,29,5,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.229167,1.6,1.0,BUFFALO,New York
1877,2020-12-19,29,5,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.43333299999999997,1.7,1.0,BUFFALO,New York
1881,2020-12-18,29,5,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2625,1.0,1.0,BUFFALO,New York
1885,2020-12-17,29,5,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.029167000000000002,0.1,0.0,BUFFALO,New York
1889,2020-12-16,29,5,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.020833,0.1,0.0,BUFFALO,New York
1896,2020-12-15,29,5,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.1125,0.8,0.0,BUFFALO,New York
1899,2020-12-14,29,5,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.040909,0.2,0.0,BUFFALO,New York
