,date_local,county_code,site_number,parameter,sample_duration,pollutant_standard,validity_indicator,arithmetic_mean,first_max_value,aqi,local_site_name,state
1668,2/19/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,14.0375,32.8,30,IS 52,New York
1670,2/18/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,22.404761999999998,34.9,32,IS 52,New York
1672,2/17/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,20.516667,33.7,31,IS 52,New York
1674,2/16/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,28.729166999999997,49.8,46,IS 52,New York
1676,2/15/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,19.941667000000002,28.9,26,IS 52,New York
1678,2/14/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,12.930435000000001,16.7,15,IS 52,New York
1680,2/13/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,31.041666999999997,48.9,45,IS 52,New York
1682,2/12/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,17.691667000000002,30.0,28,IS 52,New York
1684,2/11/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,24.454167,36.9,34,IS 52,New York
1686,2/10/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,28.083333000000003,34.1,32,IS 52,New York
1688,2/9/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,23.404167,45.6,42,IS 52,New York
1690,2/8/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,15.0,34.0,32,IS 52,New York
1692,2/7/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,15.816667,33.7,31,IS 52,New York
1694,2/6/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,19.695833,23.8,22,IS 52,New York
1696,2/5/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,14.795832999999998,24.8,23,IS 52,New York
1698,2/4/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,39.045,49.7,46,IS 52,New York
1700,2/3/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,27.783333000000002,52.3,49,IS 52,New York
1702,2/2/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,18.758333,30.8,28,IS 52,New York
1704,2/1/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,31.9875,42.5,40,IS 52,New York
1706,1/31/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,38.175,46.0,43,IS 52,New York
1708,1/30/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,25.304167,40.9,38,IS 52,New York
1711,1/28/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,12.483333,19.1,18,IS 52,New York
1713,1/29/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,13.316667,24.1,23,IS 52,New York
1714,1/27/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,18.352381,26.8,25,IS 52,New York
1716,1/26/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,15.854167000000002,23.9,22,IS 52,New York
1718,1/25/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,17.1,33.9,31,IS 52,New York
1720,1/24/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,45.291667,63.8,61,IS 52,New York
1722,1/23/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,46.652174,53.9,50,IS 52,New York
1724,1/22/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,41.941666999999995,63.7,61,IS 52,New York
1726,1/21/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,19.895833,32.7,30,IS 52,New York
1728,1/20/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,12.095833,19.1,18,IS 52,New York
1730,1/19/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,12.929167,22.5,21,IS 52,New York
1732,1/18/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,24.5625,44.3,42,IS 52,New York
1734,1/17/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.8875,15.2,14,IS 52,New York
1735,1/16/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,13.270832999999998,26.2,25,IS 52,New York
1737,1/15/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,22.904167,42.6,40,IS 52,New York
1740,1/14/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,24.3,28.2,26,IS 52,New York
1741,1/13/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,20.091667,29.1,27,IS 52,New York
1743,1/12/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.666667,17.0,16,IS 52,New York
1746,1/11/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,23.8,41.5,39,IS 52,New York
1748,1/10/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,32.529167,41.1,39,IS 52,New York
1750,1/9/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,20.325,42.4,40,IS 52,New York
1752,1/8/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,16.613042999999998,30.5,28,IS 52,New York
1754,1/7/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,25.504167000000002,38.6,36,IS 52,New York
1756,1/6/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,24.145833,36.0,34,IS 52,New York
1758,1/5/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.279167,20.8,19,IS 52,New York
1760,1/4/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,23.079167,30.7,28,IS 52,New York
1762,1/3/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,32.914286,38.5,36,IS 52,New York
1764,1/2/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,33.475,40.6,38,IS 52,New York
1766,1/1/2020,5,110,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.420833,18.1,17,IS 52,New York
1768,12/31/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.257895,24.9,23,Buffalo Near-Road,New York
1770,12/30/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.354167,26.3,25,Buffalo Near-Road,New York
1772,12/29/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.404167,28.0,26,Buffalo Near-Road,New York
1774,12/28/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.3125,6.9,6,Buffalo Near-Road,New York
1776,12/27/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.4375,28.1,26,Buffalo Near-Road,New York
1778,12/26/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.516667,8.7,8,Buffalo Near-Road,New York
1780,12/25/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.7875,4.8,4,Buffalo Near-Road,New York
1782,12/24/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.0375,7.1,7,Buffalo Near-Road,New York
1786,9/24/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,15.9625,34.4,32,Buffalo Near-Road,New York
1788,9/23/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.526316,18.8,17,Buffalo Near-Road,New York
1790,9/22/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.2625,19.7,18,Buffalo Near-Road,New York
1792,9/21/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.3541669999999995,10.1,9,Buffalo Near-Road,New York
1794,9/20/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.754167,10.1,9,Buffalo Near-Road,New York
1796,9/19/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.058333,10.2,9,Buffalo Near-Road,New York
1798,9/18/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.108333,15.3,14,Buffalo Near-Road,New York
1800,9/17/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.4375,10.0,9,Buffalo Near-Road,New York
1802,9/16/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.757895,19.6,18,Buffalo Near-Road,New York
1804,9/15/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.570833,27.7,25,Buffalo Near-Road,New York
1806,9/14/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.9625,18.9,17,Buffalo Near-Road,New York
1808,9/13/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.795833,5.2,5,Buffalo Near-Road,New York
1810,9/12/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.175,3.8,3,Buffalo Near-Road,New York
1812,9/11/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,1.9416669999999998,7.1,7,Buffalo Near-Road,New York
1814,9/10/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.266667,13.8,12,Buffalo Near-Road,New York
1816,9/9/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.568421,10.6,9,Buffalo Near-Road,New York
1818,9/8/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.9666669999999997,7.5,7,Buffalo Near-Road,New York
1820,9/7/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.995833,9.6,8,Buffalo Near-Road,New York
1822,9/6/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.545833,12.2,11,Buffalo Near-Road,New York
1824,9/5/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.858333,19.9,18,Buffalo Near-Road,New York
1826,9/4/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.070833,14.0,13,Buffalo Near-Road,New York
1828,9/3/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.7,22.0,21,Buffalo Near-Road,New York
1830,9/2/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.470833,20.1,19,Buffalo Near-Road,New York
1832,9/1/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.4125,9.2,8,Buffalo Near-Road,New York
1834,8/31/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.931579,8.4,8,Buffalo Near-Road,New York
1836,8/30/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.4625,6.6,6,Buffalo Near-Road,New York
1838,8/29/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.829167,6.7,6,Buffalo Near-Road,New York
1840,8/28/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.466667,18.3,17,Buffalo Near-Road,New York
1842,8/27/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.245833,10.6,9,Buffalo Near-Road,New York
1845,8/25/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.2875,25.9,24,Buffalo Near-Road,New York
1847,8/26/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.5125,17.1,16,Buffalo Near-Road,New York
1848,8/24/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.673684,19.3,18,Buffalo Near-Road,New York
1850,8/23/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.195833,19.3,18,Buffalo Near-Road,New York
1852,8/22/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.2,23.6,22,Buffalo Near-Road,New York
1854,8/21/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.195833,21.8,20,Buffalo Near-Road,New York
1856,8/20/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.166667,15.8,14,Buffalo Near-Road,New York
1858,8/19/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.516667,13.5,12,Buffalo Near-Road,New York
1860,8/18/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.420833,22.0,21,Buffalo Near-Road,New York
1862,8/17/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,12.068421,24.4,23,Buffalo Near-Road,New York
1864,8/16/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.879167,9.2,8,Buffalo Near-Road,New York
1867,8/14/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.1333330000000004,8.1,8,Buffalo Near-Road,New York
1869,8/15/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.383333,7.8,7,Buffalo Near-Road,New York
1870,8/13/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.9916669999999996,9.4,8,Buffalo Near-Road,New York
1872,8/12/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,12.910525999999999,21.2,20,Buffalo Near-Road,New York
1874,8/11/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.858333,21.2,20,Buffalo Near-Road,New York
1876,8/10/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,12.1,25.1,24,Buffalo Near-Road,New York
1878,8/9/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.495833,10.9,9,Buffalo Near-Road,New York
1880,8/8/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.75,14.6,13,Buffalo Near-Road,New York
1882,8/7/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.833333,15.7,14,Buffalo Near-Road,New York
1884,8/6/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.4875,13.3,12,Buffalo Near-Road,New York
1886,8/5/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.194737,16.1,15,Buffalo Near-Road,New York
1888,8/4/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.229167,17.6,16,Buffalo Near-Road,New York
1890,8/3/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.5208330000000005,12.7,11,Buffalo Near-Road,New York
1892,8/2/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.416667,7.1,7,Buffalo Near-Road,New York
1894,8/1/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.791667,7.9,7,Buffalo Near-Road,New York
1896,7/31/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.370833,12.0,11,Buffalo Near-Road,New York
1898,7/30/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.766667,22.5,21,Buffalo Near-Road,New York
1899,7/29/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.442105,14.7,13,Buffalo Near-Road,New York
1901,7/28/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.495833,15.9,14,Buffalo Near-Road,New York
1904,7/27/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.9375,11.8,10,Buffalo Near-Road,New York
1906,7/26/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.8541669999999995,14.2,13,Buffalo Near-Road,New York
1908,7/25/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.3625,11.7,10,Buffalo Near-Road,New York
1910,7/24/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.579167,8.9,8,Buffalo Near-Road,New York
1912,7/23/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.954167,16.9,15,Buffalo Near-Road,New York
1914,7/22/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.429167,17.5,16,Buffalo Near-Road,New York
1916,7/21/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.9125,10.2,9,Buffalo Near-Road,New York
1918,7/20/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.0,7.3,7,Buffalo Near-Road,New York
1920,7/19/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.820833,23.0,22,Buffalo Near-Road,New York
1922,7/18/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.466667,18.4,17,Buffalo Near-Road,New York
1924,7/17/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.5875,14.3,13,Buffalo Near-Road,New York
1930,7/14/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.9583330000000005,14.8,13,Buffalo Near-Road,New York
1932,7/13/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.116667,14.8,13,Buffalo Near-Road,New York
1934,7/12/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.079167,7.9,7,Buffalo Near-Road,New York
1936,7/11/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.204167,8.7,8,Buffalo Near-Road,New York
1938,7/10/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.341667,9.8,8,Buffalo Near-Road,New York
1940,7/9/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.573684,9.5,8,Buffalo Near-Road,New York
1942,7/8/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.9625,19.3,18,Buffalo Near-Road,New York
1944,7/7/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.85,15.8,14,Buffalo Near-Road,New York
1946,7/6/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.1125,8.5,8,Buffalo Near-Road,New York
1948,7/5/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.358333,22.3,21,Buffalo Near-Road,New York
1950,7/4/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.420833,25.5,24,Buffalo Near-Road,New York
1952,7/3/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.383333,11.3,10,Buffalo Near-Road,New York
1955,7/1/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.494736999999999,17.4,16,Buffalo Near-Road,New York
1957,7/2/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.766667,22.6,21,Buffalo Near-Road,New York
1958,6/30/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.608333,6.9,6,Buffalo Near-Road,New York
1960,6/29/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.6125,15.5,14,Buffalo Near-Road,New York
1962,6/28/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.708333,10.5,9,Buffalo Near-Road,New York
1964,6/27/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.541667,7.8,7,Buffalo Near-Road,New York
1966,6/26/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.716667,20.1,19,Buffalo Near-Road,New York
1968,6/25/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.08,16.7,15,Buffalo Near-Road,New York
1970,6/24/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.016667,5.1,5,Buffalo Near-Road,New York
1972,6/23/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.133333,11.7,10,Buffalo Near-Road,New York
1974,6/22/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.004167,19.9,18,Buffalo Near-Road,New York
1976,6/21/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.0416669999999995,16.8,15,Buffalo Near-Road,New York
1978,6/20/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.954167,14.3,13,Buffalo Near-Road,New York
1980,6/19/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.275,16.3,15,Buffalo Near-Road,New York
1983,6/17/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.375,10.2,9,Buffalo Near-Road,New York
1985,6/18/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.4041669999999997,11.2,10,Buffalo Near-Road,New York
1986,6/16/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.745833,5.8,5,Buffalo Near-Road,New York
1988,6/15/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.463158,8.4,8,Buffalo Near-Road,New York
1990,6/14/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,1.354167,4.2,4,Buffalo Near-Road,New York
1992,6/13/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,1.675,3.7,3,Buffalo Near-Road,New York
1994,6/12/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.0125,8.1,8,Buffalo Near-Road,New York
1996,6/11/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.9083330000000003,5.6,5,Buffalo Near-Road,New York
1998,6/10/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.783333,10.5,9,Buffalo Near-Road,New York
2000,6/9/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.883333,19.9,18,Buffalo Near-Road,New York
2002,6/8/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.247368,23.2,22,Buffalo Near-Road,New York
2004,6/7/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.9708330000000003,11.9,10,Buffalo Near-Road,New York
2006,6/6/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.579167,9.1,8,Buffalo Near-Road,New York
2008,6/5/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.913043,16.9,15,Buffalo Near-Road,New York
2010,6/4/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.975,26.9,25,Buffalo Near-Road,New York
2012,6/3/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.354167,16.8,15,Buffalo Near-Road,New York
2014,6/2/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.595833,17.6,16,Buffalo Near-Road,New York
2016,6/1/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.411111,14.4,13,Buffalo Near-Road,New York
2018,5/31/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.316667,5.9,5,Buffalo Near-Road,New York
2020,5/30/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.975,7.2,7,Buffalo Near-Road,New York
2022,5/29/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.754167,16.0,15,Buffalo Near-Road,New York
2024,5/28/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.941667,14.8,13,Buffalo Near-Road,New York
2026,5/27/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.1875,20.6,19,Buffalo Near-Road,New York
2028,5/26/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.525,21.4,20,Buffalo Near-Road,New York
2030,5/25/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.070833,23.0,22,Buffalo Near-Road,New York
2032,5/24/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.375,5.2,5,Buffalo Near-Road,New York
2034,5/23/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.879167,13.8,12,Buffalo Near-Road,New York
2036,5/22/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.3375,18.4,17,Buffalo Near-Road,New York
2037,5/21/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.304167,14.7,13,Buffalo Near-Road,New York
2039,5/20/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.431579,7.0,7,Buffalo Near-Road,New York
2042,5/19/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.1583330000000003,4.9,4,Buffalo Near-Road,New York
2044,5/18/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.208333,14.0,13,Buffalo Near-Road,New York
2046,5/17/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,1.7541669999999998,3.4,3,Buffalo Near-Road,New York
2048,5/16/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.1125,24.0,23,Buffalo Near-Road,New York
2050,5/15/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.575,21.0,20,Buffalo Near-Road,New York
2052,5/14/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.4,20.7,19,Buffalo Near-Road,New York
2054,5/13/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,13.795832999999998,29.6,27,Buffalo Near-Road,New York
2056,5/12/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.0875,18.0,17,Buffalo Near-Road,New York
2058,5/11/2020,29,23,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.1666669999999995,17.0,16,Buffalo Near-Road,New York
